# <AnglePotential>
   1.11631    36.46049
   1.11841    35.54355
   1.12050    34.67532
   1.12260    33.87678
   1.12469    33.15105
   1.12678    32.48397
   1.12888    31.85304
   1.13097    31.23913
   1.13307    30.63548
   1.13516    30.05013
   1.13726    29.50040
   1.13935    29.00292
   1.14145    28.56535
   1.14354    28.18400
   1.14563    27.84736
   1.14773    27.54218
   1.14982    27.25903
   1.15192    26.99506
   1.15401    26.75314
   1.15611    26.53819
   1.15820    26.35325
   1.16029    26.19747
   1.16239    26.06647
   1.16448    25.95429
   1.16658    25.85538
   1.16867    25.76595
   1.17077    25.68410
   1.17286    25.60898
   1.17496    25.53970
   1.17705    25.47445
   1.17914    25.41051
   1.18124    25.34484
   1.18333    25.27496
   1.18543    25.19951
   1.18752    25.11828
   1.18962    25.03137
   1.19171    24.93801
   1.19381    24.83575
   1.19590    24.72067
   1.19799    24.58885
   1.20009    24.43848
   1.20218    24.27205
   1.20428    24.09712
   1.20637    23.92485
   1.20847    23.76664
   1.21056    23.63068
   1.21265    23.52037
   1.21475    23.43470
   1.21684    23.36987
   1.21894    23.32087
   1.22103    23.28248
   1.22313    23.24976
   1.22522    23.21811
   1.22732    23.18328
   1.22941    23.14128
   1.23150    23.08862
   1.23360    23.02274
   1.23569    22.94267
   1.23779    22.84958
   1.23988    22.74651
   1.24198    22.63710
   1.24407    22.52370
   1.24617    22.40605
   1.24826    22.28132
   1.25035    22.14558
   1.25245    21.99622
   1.25454    21.83404
   1.25664    21.66425
   1.25873    21.49509
   1.26083    21.33486
   1.26292    21.18884
   1.26501    21.05795
   1.26711    20.93952
   1.26920    20.82924
   1.27130    20.72326
   1.27339    20.61952
   1.27549    20.51780
   1.27758    20.41855
   1.27968    20.32147
   1.28177    20.22456
   1.28386    20.12450
   1.28596    20.01786
   1.28805    19.90291
   1.29015    19.78097
   1.29224    19.65654
   1.29434    19.53586
   1.29643    19.42451
   1.29852    19.32545
   1.30062    19.23858
   1.30271    19.16153
   1.30481    19.09116
   1.30690    19.02482
   1.30900    18.96101
   1.31109    18.89916
   1.31319    18.83888
   1.31528    18.77919
   1.31737    18.71817
   1.31947    18.65343
   1.32156    18.58302
   1.32366    18.50653
   1.32575    18.42569
   1.32785    18.34415
   1.32994    18.26613
   1.33204    18.19492
   1.33413    18.13182
   1.33622    18.07619
   1.33832    18.02623
   1.34041    17.97999
   1.34251    17.93610
   1.34460    17.89405
   1.34670    17.85387
   1.34879    17.81557
   1.35088    17.77856
   1.35298    17.74162
   1.35507    17.70320
   1.35717    17.66192
   1.35926    17.61710
   1.36136    17.56891
   1.36345    17.51803
   1.36555    17.46491
   1.36764    17.40906
   1.36973    17.34891
   1.37183    17.28233
   1.37392    17.20762
   1.37602    17.12477
   1.37811    17.03611
   1.38021    16.94601
   1.38230    16.85946
   1.38440    16.78031
   1.38649    16.71013
   1.38858    16.64830
   1.39068    16.59283
   1.39277    16.54152
   1.39487    16.49278
   1.39696    16.44593
   1.39906    16.40088
   1.40115    16.35745
   1.40324    16.31490
   1.40534    16.27182
   1.40743    16.22655
